"","SEX","RELIGION","MARITALSTATUS","parti","age"
"5561",1,"121","1","PLR",27.2164383561644
"5562",2,"121","1","UDC",26.9780821917808
"5563",2,"711","2","PLR",29.0657534246575
"5564",2,"811","1","UDC",20.9534246575342
"5565",1,"111","4","PLR",74.772602739726
"5566",2,"111","2","VERTS",47.4931506849315
"5567",2,"111","2","PDC",42.9479452054794
"5568",1,"811","2","UDC",39.3178082191781
"5569",2,"121","1","VERTS",26.1643835616438
"5570",2,"111","2","UDC",27.4657534246575
"5571",1,"711","2","PLR",57.2821917808219
"5572",2,"711","1","PSN",43.641095890411
"5573",1,"121","2","PLR",56.9698630136986
"5574",1,"711","2","PSN",49.1397260273973
"5575",1,"711","1","PDC",55.0383561643836
"5576",1,"121","3","PDC",54.9890410958904
"5577",1,"711","2","PLR",36.2027397260274
"5578",1,"711","1","PLR",20.4328767123288
"5579",2,"811","2","PLR",29.0301369863014
"5580",2,"111","2","VERTS",58.0931506849315
"5581",1,"711","2","PSN",66.5808219178082
"5582",2,"111","2","PLR",75.5780821917808
"5583",1,"711","1","PLR",41.7643835616438
"5584",1,"811","1","VERT-LIB",30.9506849315068
"5585",2,"121","2","UDC",43.0465753424658
"5586",1,"111","2","POP-SOL",65.758904109589
"5587",2,"111","1","PLR",25.4438356164384
"5588",2,"111","4","PSN",82.6931506849315
"5589",2,"111","4","PSN",44.4246575342466
"5590",2,"121","3","PSN",91.6082191780822
"5591",2,"711","1","VERTS",32.172602739726
"5592",1,"811","1","PLR",46.6356164383562
"5593",1,"0","1","PSN",23.1068493150685
"5594",2,"111","1","PSN",76.7205479452055
"5595",1,"111","2","PLR",71.4
"5596",1,"111","4","PLR",62.9041095890411
"5597",2,"121","3","VERTS",89.0328767123288
"5598",1,"711","4","PSN",53.5315068493151
"5599",2,"711","1","PSN",28.9945205479452
"5600",2,"121","2","POP-SOL",37.1835616438356
"5601",1,"711","1","PLR",53.7643835616438
"5602",2,"111","2","PLR",36.2219178082192
"5603",2,"111","1","PSN",30.4876712328767
"5604",2,"111","1","PLR",35.0904109589041
"5605",2,"121","1","VERTS",63.1753424657534
"5606",1,"111","2","VERTS",54.0219178082192
"5607",1,"121","2","PSN",34.8109589041096
"5608",1,"111","2","VERT-LIB",38.3671232876712
"5609",1,"121","1","PLR",43.7232876712329
"5610",1,"121","2","PDC",50.1068493150685
"5611",1,"121","2","VERT-LIB",62.413698630137
"5612",1,"811","2","PLR",54.1342465753425
"5613",2,"0","2","PLR",44.6739726027397
"5614",2,"811","2","VERTS",39.7643835616438
"5615",1,"121","2","PSN",77.6328767123288
"5616",2,"121","2","PSN",51.2630136986301
"5617",2,"811","3","PLR",76.4849315068493
"5618",1,"121","4","PDC",57.8657534246575
"5619",1,"111","2","PLR",72.5068493150685
"5620",2,"111","2","PLR",75.7643835616438
"5621",2,"111","1","VERT-LIB",40.3917808219178
"5622",1,"121","3","PSN",75.3369863013699
"5623",1,"121","1","PSN",29.3397260273973
"5624",2,"811","2","PSN",56.1232876712329
"5625",1,"121","2","PLR",35.2876712328767
"5626",2,"111","1","PLR",24.2986301369863
"5627",2,"0","2","UDC",52.6876712328767
"5628",1,"711","1","UDC",32.2219178082192
"5629",2,"711","1","PLR",29.4794520547945
"5630",1,"711","1","PSN",28.6630136986301
"5631",2,"121","2","POP-SOL",45.6904109589041
"5632",2,"711","4","PLR",49.9945205479452
"5633",1,"111","2","POP-SOL",79.1972602739726
"5634",2,"0","1","PLR",39.3835616438356
"5635",2,"111","2","VERTS",80.3150684931507
"5636",2,"111","1","VERT-LIB",19.7917808219178
"5637",2,"111","2","PLR",57.4958904109589
"5638",2,"121","4","PLR",53.7232876712329
"5639",1,"121","1","VERT-LIB",27.7698630136986
"5640",2,"111","3","VERTS",92.2356164383562
"5641",2,"811","2","PSN",32.3123287671233
"5642",1,"711","2","VERTS",52.0712328767123
"5643",1,"711","2","PSN",35.6821917808219
"5644",2,"811","2","VERTS",48.3095890410959
"5645",1,"711","2","PSN",84.0465753424658
"5646",1,"811","1","PLR",35.9753424657534
"5647",1,"711","1","PSN",58.1643835616438
"5648",1,"121","1","PLR",28.2383561643836
"5649",1,"121","2","PLR",39.6082191780822
"5650",2,"811","2","PLR",48.3643835616438
"5651",1,"121","4","VERT-LIB",49.027397260274
"5652",1,"121","4","VERTS",72.7369863013699
"5653",1,"111","2","PLR",80.158904109589
"5654",1,"121","1","PSN",28.5808219178082
"5655",1,"121","2","UDC",75.1205479452055
"5656",1,"711","1","PSN",21.5315068493151
"5657",2,"121","2","PLR",29.0054794520548
"5658",2,"121","2","PLR",41.3424657534247
"5659",2,"121","4","POP-SOL",56.2109589041096
"5660",1,"121","2","PLR",79.6931506849315
"5661",2,"111","2","PSN",62.5616438356164
"5662",1,"121","4","PLR",53.5369863013699
"5663",2,"121","2","PSN",39.2986301369863
"5664",1,"111","2","PSN",57.9068493150685
"5665",2,"111","3","PLR",88.2246575342466
"5666",1,"711","4","PSN",84.5205479452055
"5667",2,"121","3","VERTS",81.6630136986301
"5668",1,"121","1","POP-SOL",82.6602739726027
"5669",2,"121","2","PLR",46.3041095890411
"5670",1,"711","1","PSN",34.7287671232877
"5671",2,"811","4","PDC",66.6904109589041
"5672",2,"111","2","VERT-LIB",52.7424657534247
"5673",1,"711","1","PLR",38.5232876712329
"5674",1,"811","2","VERTS",57.4739726027397
"5675",2,"711","2","VERTS",32.3780821917808
"5676",2,"111","4","PDC",54.7945205479452
"5677",2,"121","2","PSN",80.8109589041096
"5678",1,"121","2","POP-SOL",53.0739726027397
"5679",2,"811","3","VERTS",59.5013698630137
"5680",1,"0","1","UDC",24.2575342465753
"5681",1,"122","2","PSN",54.5205479452055
"5682",2,"121","2","PLR",63.5534246575342
"5683",2,"121","1","POP-SOL",23.4246575342466
"5684",2,"711","1","VERTS",41.5232876712329
"5685",2,"111","2","PDC",30.1616438356164
"5686",1,"121","1","PSN",35.5671232876712
"5687",2,"711","1","UDC",43.5561643835616
"5688",2,"111","3","VERTS",92.8739726027397
"5689",2,"121","2","PLR",57.558904109589
"5690",2,"711","2","VERTS",53.1890410958904
"5691",2,"121","1","PSN",49.3534246575342
"5692",2,"121","2","PLR",66.1753424657534
"5693",1,"111","2","PSN",38.1232876712329
"5694",1,"121","2","PSN",80.2684931506849
"5695",2,"111","2","VERT-LIB",61.2630136986301
"5696",2,"121","3","POP-SOL",90.7369863013699
"5697",1,"121","1","POP-SOL",22.3808219178082
"5698",2,"0","2","POP-SOL",50.3479452054795
"5699",2,"111","2","PSN",79.4876712328767
"5700",2,"711","4","VERTS",42.6630136986301
"5701",2,"111","2","PLR",58.2164383561644
"5702",1,"811","2","VERTS",61.5890410958904
"5703",1,"0","4","POP-SOL",61.5150684931507
"5704",2,"121","1","UDC",34.7479452054795
"5705",1,"121","2","VERT-LIB",71.5835616438356
"5706",2,"111","3","PLR",61.3534246575342
"5707",2,"111","1","PLR",31.441095890411
"5708",1,"111","2","PDC",42.4986301369863
"5709",1,"811","1","UDC",26.0712328767123
"5710",1,"711","1","PSN",53.0246575342466
"5711",1,"111","1","PLR",22.2438356164384
"5712",2,"121","2","POP-SOL",42.3616438356164
"5713",1,"111","1","PSN",25.4849315068493
"5714",1,"711","1","PSN",20.7698630136986
"5715",2,"811","2","PLR",58.7397260273973
"5716",1,"121","2","POP-SOL",51.9534246575342
"5717",2,"811","3","VERTS",37.172602739726
"5718",1,"111","1","PLR",28.6082191780822
"5719",1,"121","2","PLR",38.2904109589041
"5720",2,"111","2","VERTS",50.9972602739726
"5721",1,"111","2","PLR",57.0739726027397
"5722",2,"0","1","PLR",73.7780821917808
"5723",1,"121","2","POP-SOL",51.613698630137
"5724",2,"711","1","PLR",56.1534246575342
"5725",1,"111","2","POP-SOL",79.7369863013699
"5726",2,"111","2","UDC",39.2383561643836
"5727",1,"811","1","PLR",71.5890410958904
"5728",2,"121","1","PLR",25.2027397260274
"5729",2,"121","1","POP-SOL",45.8191780821918
"5730",1,"121","1","VERTS",32.3287671232877
"5731",2,"111","2","VERTS",48.0684931506849
"5732",2,"121","3","PLR",76.3123287671233
"5733",2,"111","3","PSN",92.7342465753425
"5734",2,"711","1","UDC",28.558904109589
"5735",1,"111","2","POP-SOL",45.2630136986301
"5736",1,"711","2","VERTS",41.5369863013699
"5737",2,"121","2","VERTS",59.6739726027397
"5738",1,"711","2","PLR",51.2465753424658
"5739",2,"121","2","UDC",53.2465753424658
"5740",2,"811","1","PLR",27.8602739726027
"5741",2,"111","1","PLR",42.386301369863
"5742",2,"121","4","UDC",61.8794520547945
"5743",1,"121","2","PSN",35.5698630136986
"5744",2,"111","4","VERTS",84.7780821917808
"5745",2,"121","4","PSN",60.827397260274
"5746",2,"811","3","PSN",69.5369863013699
"5747",1,"111","1","PLR",27.4164383561644
"5748",2,"121","2","VERTS",63.6438356164384
"5749",1,"711","2","POP-SOL",60.0657534246575
"5750",2,"121","1","UDC",32.2739726027397
"5751",2,"121","2","PLR",82.9041095890411
"5752",1,"121","2","PSN",54.6356164383562
"5753",1,"111","1","PSN",34.0164383561644
"5754",2,"711","2","PLR",36.227397260274
"5755",1,"111","2","UDC",49.8657534246575
"5756",1,"711","1","PSN",21.0054794520548
"5757",2,"111","2","VERTS",43.3917808219178
"5758",1,"811","2","POP-SOL",26.9972602739726
"5759",1,"711","1","POP-SOL",52.7232876712329
"5760",2,"121","4","VERTS",72.7890410958904
"5761",1,"111","2","PSN",60.5041095890411
"5762",1,"121","2","POP-SOL",48.186301369863
"5763",1,"711","2","UDC",51.2575342465753
"5764",2,"111","2","PSN",52.8958904109589
"5765",2,"111","2","POP-SOL",76.1643835616438
"5766",2,"111","2","PLR",72.9013698630137
"5767",2,"121","2","PLR",67.4301369863014
"5768",1,"811","4","PSN",45.8191780821918
"5769",2,"711","1","VERTS",32.6301369863014
"5770",2,"111","4","PSN",54.7041095890411
"5771",2,"111","3","PSN",90.3616438356164
"5772",1,"711","1","PSN",37.2328767123288
"5773",2,"111","2","VERTS",67.2082191780822
"5774",2,"0","2","PSN",49.5643835616438
"5775",2,"121","1","VERTS",23.2739726027397
"5776",2,"111","1","PLR",48.613698630137
"5777",2,"121","4","PLR",69.9561643835616
"5778",1,"811","2","VERTS",53.5780821917808
"5779",1,"111","1","VERTS",20.4
"5780",2,"711","2","PLR",77.3780821917808
"5781",1,"111","2","UDC",54.6602739726027
"5782",2,"111","1","UDC",30.7232876712329
"5783",1,"111","1","VERTS",27.0438356164384
"5784",2,"111","2","PSN",45.5506849315069
"5785",2,"121","1","PLR",21.3369863013699
"5786",2,"111","2","PLR",61.5917808219178
"5787",2,"121","4","PLR",39.5369863013699
"5788",1,"111","2","PLR",65.2767123287671
"5789",2,"111","3","VERTS",84.1205479452055
"5790",1,"121","4","PLR",74.841095890411
"5791",1,"121","1","PSN",58.013698630137
"5792",1,"711","1","UDC",23.2547945205479
"5793",1,"711","4","PSN",49.7671232876712
"5794",2,"711","2","PSN",52.5150684931507
"5795",1,"711","2","PLR",38.9315068493151
"5796",2,"711","4","PLR",53.3753424657534
"5797",1,"121","1","PSN",29.8
"5798",2,"811","1","PLR",27.2684931506849
"5799",1,"111","2","POP-SOL",66.9205479452055
"5800",1,"811","3","VERTS",78.227397260274
"5801",1,"121","1","PSN",45.1890410958904
"5802",2,"121","2","PLR",68.813698630137
"5803",1,"121","1","PSN",21.6356164383562
"5804",2,"121","2","PSN",77.3917808219178
"5805",2,"811","2","PLR",60.0547945205479
"5806",1,"711","2","PLR",80.0602739726027
"5807",1,"711","2","PLR",40.7287671232877
"5808",1,"121","2","PLR",53.9287671232877
"5809",1,"121","2","UDC",62.5424657534247
"5810",2,"111","3","PSN",78.7698630136986
"5811",1,"711","1","PLR",42.7643835616438
"5812",2,"121","2","PLR",52.4054794520548
"5813",1,"711","2","UDC",36.586301369863
"5814",2,"121","2","VERTS",44.3095890410959
"5815",1,"121","1","PLR",25.2
"5816",1,"111","2","PLR",57.8712328767123
"5817",2,"111","2","PSN",45.4958904109589
"5818",2,"111","2","PSN",37.7890410958904
"5819",2,"121","2","PLR",62.4109589041096
"5820",2,"121","1","PLR",26.1616438356164
"5821",2,"711","4","PSN",96.9534246575342
"5822",2,"111","2","UDC",32.6520547945205
"5823",2,"121","4","PSN",50.8739726027397
"5824",2,"111","1","PLR",73.2821917808219
"5825",2,"121","1","UDC",21.6328767123288
"5826",1,"111","1","POP-SOL",53.2328767123288
"5827",2,"111","3","UDC",82.3561643835616
"5828",2,"811","2","PSN",36.2027397260274
"5829",1,"0","4","VERTS",58.9945205479452
"5830",2,"811","2","PLR",40.0493150684932
"5831",1,"711","1","PLR",35.6219178082192
"5832",1,"811","1","PSN",23.5369863013699
"5833",2,"711","4","UDC",86.0191780821918
"5834",2,"711","4","VERTS",62.6684931506849
"5835",2,"0","1","PSN",21.8712328767123
"5836",1,"121","1","PLR",36.9342465753425
"5837",1,"121","4","VERTS",82.0328767123288
"5838",1,"111","1","PLR",34.8191780821918
"5839",1,"111","2","UDC",56.5753424657534
"5840",1,"111","2","PDC",60.4109589041096
"5841",2,"0","2","PSN",44.972602739726
"5842",2,"711","1","VERTS",35.1671232876712
"5843",1,"111","2","POP-SOL",33.6767123287671
"5844",2,"111","2","POP-SOL",51.4493150684931
"5845",2,"121","2","PSN",59.5068493150685
"5846",1,"111","1","PLR",46.813698630137
"5847",2,"121","4","POP-SOL",57.2328767123288
"5848",2,"121","1","VERT-LIB",24.1315068493151
"5849",2,"711","1","PSN",25.2493150684931
"5850",2,"111","2","PLR",37.758904109589
"5851",1,"121","4","VERTS",40.0986301369863
"5852",2,"111","2","VERTS",78.7287671232877
"5853",1,"711","1","PLR",19.8958904109589
"5854",2,"121","2","UDC",51.6794520547945
"5855",2,"111","2","PLR",70.0191780821918
"5856",1,"111","1","UDC",30.041095890411
"5857",2,"121","3","PLR",81.0219178082192
"5858",1,"711","1","PSN",31.213698630137
"5859",2,"121","2","POP-SOL",57.9753424657534
"5860",2,"121","2","PSN",70.0383561643836
"5861",1,"711","2","PLR",71.0493150684931
"5862",1,"111","2","PLR",65.5671232876712
"5863",1,"121","2","PLR",70.1506849315068
"5864",1,"111","2","PLR",44.1835616438356
"5865",2,"121","1","PLR",21.2657534246575
"5866",2,"111","2","VERT-LIB",58.9342465753425
"5867",2,"111","2","VERTS",72.1780821917808
"5868",1,"111","2","PLR",72.158904109589
"5869",1,"121","1","PLR",26.3342465753425
"5870",2,"0","4","PLR",50.9506849315068
"5871",2,"111","2","PSN",41.1972602739726
"5872",2,"111","4","PLR",54.0493150684932
"5873",2,"121","2","PLR",35.6657534246575
"5874",2,"121","2","UDC",38.8164383561644
"5875",2,"121","2","PLR",50.9260273972603
"5876",1,"111","1","PSN",23.641095890411
"5877",1,"711","2","UDC",50.4520547945205
"5878",2,"711","1","PSN",33.8054794520548
"5879",2,"711","4","POP-SOL",53.9178082191781
"5880",1,"111","1","VERT-LIB",24.1945205479452
"5881",1,"711","4","PLR",51.9452054794521
"5882",1,"711","2","VERTS",65.7178082191781
"5883",2,"711","4","PSN",47.7013698630137
"5884",1,"121","3","UDC",52.7616438356164
"5885",2,"111","2","PLR",67.7369863013699
"5886",2,"121","1","VERTS",35.1506849315069
"5887",2,"111","4","PLR",64.4657534246575
"5888",1,"811","1","UDC",39.6821917808219
"5889",2,"121","2","PLR",64.1397260273973
"5890",2,"121","1","VERTS",29.7150684931507
"5891",1,"811","2","VERTS",38.6164383561644
"5892",1,"111","4","PSN",69.6219178082192
"5893",1,"111","2","PSN",74.3068493150685
"5894",1,"111","2","PSN",52.4219178082192
"5895",2,"111","3","PLR",71.7150684931507
"5896",2,"711","4","VERTS",57.6821917808219
"5897",1,"811","1","PLR",20.5972602739726
"5898",1,"111","2","POP-SOL",62.9397260273973
"5899",2,"711","2","PSN",56.9753424657534
"5900",2,"111","1","PSN",43.4082191780822
"5901",2,"711","4","PLR",55.2383561643836
"5902",1,"111","3","UDC",85.3232876712329
"5903",1,"121","2","POP-SOL",36.2712328767123
"5904",2,"121","1","POP-SOL",46.1671232876712
"5905",2,"121","2","PLR",34.0356164383562
"5906",1,"0","2","PLR",41.2794520547945
"5907",2,"121","1","VERT-LIB",49.1534246575342
"5908",1,"121","2","POP-SOL",86.8876712328767
"5909",2,"111","2","VERTS",77.9397260273973
"5910",2,"711","1","PLR",57.1643835616438
"5911",2,"111","2","PLR",50.2684931506849
"5912",2,"111","1","PSN",62.2465753424658
"5913",2,"111","1","VERT-LIB",74.2328767123288
"5914",1,"811","4","PLR",51.9506849315068
"5915",1,"811","2","VERTS",50.5479452054795
"5916",2,"111","4","PLR",53.7616438356164
"5917",2,"122","4","VERTS",35.358904109589
"5918",1,"711","2","VERTS",47.0438356164384
"5919",1,"122","2","PSN",65.7397260273973
"5920",1,"121","2","PLR",53.5123287671233
"5921",1,"121","2","UDC",60.7315068493151
"5922",1,"111","1","PLR",34.9397260273973
"5923",2,"711","4","POP-SOL",66.5150684931507
"5924",2,"121","2","PLR",60.4849315068493
"5925",2,"811","2","VERTS",73.3369863013699
"5926",2,"711","2","UDC",47.1780821917808
"5927",1,"111","2","PSN",50.3479452054795
"5928",2,"711","3","PLR",49.6493150684932
"5929",1,"121","1","PSN",27.813698630137
"5930",1,"121","4","VERTS",75.7945205479452
"5931",2,"121","2","PSN",42.972602739726
"5932",2,"111","1","POP-SOL",53.2657534246575
"5933",1,"111","2","PLR",73.213698630137
"5934",2,"111","2","VERTS",68.7397260273973
"5935",1,"111","4","POP-SOL",74.0356164383562
"5936",1,"0","2","PLR",39.6520547945205
"5937",1,"121","2","PLR",60.8739726027397
"5938",1,"811","1","PLR",20.7342465753425
"5939",2,"711","1","VERTS",24.3616438356164
"5940",1,"111","2","PLR",65.7452054794521
"5941",2,"121","2","PSN",60.1780821917808
"5942",2,"111","3","PSN",90.1424657534247
"5943",1,"811","2","POP-SOL",45.5260273972603
"5944",2,"711","3","PSN",76.4958904109589
"5945",2,"121","3","PLR",88.9945205479452
"5946",2,"111","2","PLR",64.1561643835616
"5947",2,"121","4","PLR",74.5972602739726
"5948",1,"811","1","PSN",20.6356164383562
"5949",2,"711","4","PSN",65.9232876712329
"5950",2,"811","2","PLR",59.3178082191781
"5951",2,"121","3","PSN",88.4547945205479
"5952",1,"121","1","PSN",34.9178082191781
"5953",2,"121","4","PSN",66.4876712328767
"5954",2,"111","4","PLR",57.6328767123288
"5955",1,"121","2","PSN",66.9561643835616
"5956",2,"811","2","PLR",44.7534246575342
"5957",1,"811","1","VERTS",22.4849315068493
"5958",1,"121","1","POP-SOL",38.0493150684932
"5959",2,"111","2","PLR",60.9671232876712
"5960",2,"111","1","PLR",41.0767123287671
"5961",2,"111","3","PLR",86.9013698630137
"5962",1,"121","2","PSN",58.9643835616438
"5963",2,"711","3","PSN",83.0493150684931
"5964",2,"111","3","PSN",95.9479452054795
"5965",2,"811","1","PLR",29.6657534246575
"5966",2,"121","2","PLR",39.827397260274
"5967",2,"811","2","POP-SOL",29.5287671232877
"5968",1,"111","1","PSN",42.7780821917808
"5969",1,"111","2","PLR",70.5424657534247
"5970",2,"711","1","VERTS",20.1616438356164
"5971",2,"121","2","PSN",65.4
"5972",2,"111","2","PLR",68.9178082191781
"5973",1,"121","2","VERTS",53.5013698630137
"5974",1,"121","2","VERTS",45.9917808219178
"5975",2,"711","1","UDC",25.4493150684931
"5976",1,"121","1","PSN",33.9424657534247
"5977",2,"711","1","PSN",26.4575342465753
"5978",1,"111","2","PLR",63.413698630137
"5979",2,"711","4","PSN",52.2027397260274
"5980",1,"711","1","PLR",41.6986301369863
"5981",2,"111","1","PSN",38.241095890411
"5982",1,"121","1","POP-SOL",31.7315068493151
"5983",2,"111","1","UDC",19.9095890410959
"5984",1,"711","2","PLR",57.3123287671233
"5985",1,"811","1","PSN",51.4219178082192
"5986",2,"711","2","PLR",30.4602739726027
"5987",2,"121","2","UDC",61.2465753424658
"5988",2,"121","2","UDC",54.441095890411
"5989",2,"121","2","PLR",65.5342465753425
"5990",1,"711","1","PLR",32.9150684931507
"5991",2,"111","3","VERT-LIB",92.9534246575342
"5992",1,"711","1","POP-SOL",23.1808219178082
"5993",1,"122","1","PLR",25.3917808219178
"5994",1,"121","2","PSN",55.2684931506849
"5995",1,"121","2","PSN",47.6712328767123
"5996",2,"121","2","PSN",77.813698630137
"5997",1,"111","2","PSN",71.9972602739726
