"","temporelle","temporelle1","geo","cat1","cat2","valeurs"
"26757","2017Q4",2017-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26758","2017Q4",2017-12-01,"Cressier (NE)","Femmes","Variation annuelle",1
"26759","2017Q4",2017-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26760","2017Q4",2017-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",33.3333333333333
"26761","2018Q1",2018-03-01,"Cressier (NE)","Femmes","Effectif",3
"26762","2018Q1",2018-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",-1
"26763","2018Q1",2018-03-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26764","2018Q1",2018-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-25
"26765","2018Q1",2018-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26766","2018Q2",2018-06-01,"Cressier (NE)","Femmes","Effectif",3
"26767","2018Q2",2018-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26768","2018Q2",2018-06-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26769","2018Q2",2018-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26770","2018Q2",2018-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26771","2018Q3",2018-09-01,"Cressier (NE)","Femmes","Effectif",3
"26772","2018Q3",2018-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26773","2018Q3",2018-09-01,"Cressier (NE)","Femmes","Variation annuelle",-1
"26774","2018Q3",2018-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26775","2018Q3",2018-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",-25
"26776","2018Q4",2018-12-01,"Cressier (NE)","Femmes","Effectif",2
"26777","2018Q4",2018-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",-1
"26778","2018Q4",2018-12-01,"Cressier (NE)","Femmes","Variation annuelle",-2
"26779","2018Q4",2018-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-33.3333333333333
"26780","2018Q4",2018-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",-50
"26781","2019Q1",2019-03-01,"Cressier (NE)","Femmes","Effectif",3
"26782","2019Q1",2019-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",1
"26783","2019Q1",2019-03-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26784","2019Q1",2019-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",50
"26785","2019Q1",2019-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26786","2019Q2",2019-06-01,"Cressier (NE)","Femmes","Effectif",5
"26787","2019Q2",2019-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",2
"26788","2019Q2",2019-06-01,"Cressier (NE)","Femmes","Variation annuelle",2
"26789","2019Q2",2019-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",66.6666666666667
"26790","2019Q2",2019-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",66.6666666666667
"26791","2019Q3",2019-09-01,"Cressier (NE)","Femmes","Effectif",4
"26792","2019Q3",2019-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",-1
"26793","2019Q3",2019-09-01,"Cressier (NE)","Femmes","Variation annuelle",1
"26794","2019Q3",2019-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-20
"26795","2019Q3",2019-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",33.3333333333333
"26796","2019Q4",2019-12-01,"Cressier (NE)","Femmes","Effectif",4
"26797","2019Q4",2019-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26798","2019Q4",2019-12-01,"Cressier (NE)","Femmes","Variation annuelle",2
"26799","2019Q4",2019-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26800","2019Q4",2019-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",100
"26801","2020Q1",2020-03-01,"Cressier (NE)","Femmes","Effectif",4
"26802","2020Q1",2020-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26803","2020Q1",2020-03-01,"Cressier (NE)","Femmes","Variation annuelle",1
"26804","2020Q1",2020-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26805","2020Q1",2020-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",33.3333333333333
"26806","2020Q2",2020-06-01,"Cressier (NE)","Femmes","Effectif",4
"26807","2020Q2",2020-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26808","2020Q2",2020-06-01,"Cressier (NE)","Femmes","Variation annuelle",-1
"26809","2020Q2",2020-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26810","2020Q2",2020-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",-20
"26811","2020Q3",2020-09-01,"Cressier (NE)","Femmes","Effectif",4
"26812","2020Q3",2020-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26813","2020Q3",2020-09-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26814","2020Q3",2020-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26815","2020Q3",2020-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26816","2020Q4",2020-12-01,"Cressier (NE)","Femmes","Effectif",4
"26817","2020Q4",2020-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26818","2020Q4",2020-12-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26819","2020Q4",2020-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26820","2020Q4",2020-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26821","2021Q1",2021-03-01,"Cressier (NE)","Femmes","Effectif",4
"26822","2021Q1",2021-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26823","2021Q1",2021-03-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26824","2021Q1",2021-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26825","2021Q1",2021-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26826","2021Q2",2021-06-01,"Cressier (NE)","Femmes","Effectif",4
"26827","2021Q2",2021-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26828","2021Q2",2021-06-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26829","2021Q2",2021-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26830","2021Q2",2021-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26831","2021Q3",2021-09-01,"Cressier (NE)","Femmes","Effectif",6
"26832","2021Q3",2021-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",2
"26833","2021Q3",2021-09-01,"Cressier (NE)","Femmes","Variation annuelle",2
"26834","2021Q3",2021-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",50
"26835","2021Q3",2021-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",50
"26836","2021Q4",2021-12-01,"Cressier (NE)","Femmes","Effectif",9
"26837","2021Q4",2021-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",3
"26838","2021Q4",2021-12-01,"Cressier (NE)","Femmes","Variation annuelle",5
"26839","2021Q4",2021-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",50
"26840","2021Q4",2021-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",125
"26841","2022Q1",2022-03-01,"Cressier (NE)","Femmes","Effectif",6.1
"26842","2022Q1",2022-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",-2.9
"26843","2022Q1",2022-03-01,"Cressier (NE)","Femmes","Variation annuelle",2.1
"26844","2022Q1",2022-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-32.2222222222222
"26845","2022Q1",2022-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",52.5
"26846","2022Q2",2022-06-01,"Cressier (NE)","Femmes","Effectif",6.1
"26847","2022Q2",2022-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26848","2022Q2",2022-06-01,"Cressier (NE)","Femmes","Variation annuelle",2.1
"26849","2022Q2",2022-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26850","2022Q2",2022-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",52.5
"26851","2022Q3",2022-09-01,"Cressier (NE)","Femmes","Effectif",6
"26852","2022Q3",2022-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",-0.0999999999999996
"26853","2022Q3",2022-09-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26854","2022Q3",2022-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-1.63934426229508
"26855","2022Q3",2022-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26856","2022Q4",2022-12-01,"Cressier (NE)","Femmes","Effectif",5.1
"26857","2022Q4",2022-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",-0.9
"26858","2022Q4",2022-12-01,"Cressier (NE)","Femmes","Variation annuelle",-3.9
"26859","2022Q4",2022-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-15
"26860","2022Q4",2022-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",-43.3333333333333
"26861","2023Q1",2023-03-01,"Cressier (NE)","Femmes","Effectif",4.3
"26862","2023Q1",2023-03-01,"Cressier (NE)","Femmes","Variation trimestrielle",-0.8
"26863","2023Q1",2023-03-01,"Cressier (NE)","Femmes","Variation annuelle",-1.8
"26864","2023Q1",2023-03-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",-15.6862745098039
"26865","2023Q1",2023-03-01,"Cressier (NE)","Femmes","Variation annuelle en %",-29.5081967213115
"26866","2023Q2",2023-06-01,"Cressier (NE)","Femmes","Effectif",6.1
"26867","2023Q2",2023-06-01,"Cressier (NE)","Femmes","Variation trimestrielle",1.8
"26868","2023Q2",2023-06-01,"Cressier (NE)","Femmes","Variation annuelle",0
"26869","2023Q2",2023-06-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",41.8604651162791
"26870","2023Q2",2023-06-01,"Cressier (NE)","Femmes","Variation annuelle en %",0
"26871","2023Q3",2023-09-01,"Cressier (NE)","Femmes","Effectif",6.1
"26872","2023Q3",2023-09-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26873","2023Q3",2023-09-01,"Cressier (NE)","Femmes","Variation annuelle",0.0999999999999996
"26874","2023Q3",2023-09-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26875","2023Q3",2023-09-01,"Cressier (NE)","Femmes","Variation annuelle en %",1.66666666666666
"26876","2023Q4",2023-12-01,"Cressier (NE)","Femmes","Effectif",6.1
"26877","2023Q4",2023-12-01,"Cressier (NE)","Femmes","Variation trimestrielle",0
"26878","2023Q4",2023-12-01,"Cressier (NE)","Femmes","Variation annuelle",1
"26879","2023Q4",2023-12-01,"Cressier (NE)","Femmes","Variation trimetrielle en %",0
"26880","2023Q4",2023-12-01,"Cressier (NE)","Femmes","Variation annuelle en %",19.6078431372549
"26881","1996Q1",1996-03-01,"Enges","Total","Effectif",0
"26882","1996Q1",1996-03-01,"Enges","Total","Variation trimestrielle",NA
"26883","1996Q1",1996-03-01,"Enges","Total","Variation annuelle",NA
"26884","1996Q1",1996-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26885","1996Q1",1996-03-01,"Enges","Total","Variation annuelle en %",NA
"26886","1996Q2",1996-06-01,"Enges","Total","Effectif",0
"26887","1996Q2",1996-06-01,"Enges","Total","Variation trimestrielle",0
"26888","1996Q2",1996-06-01,"Enges","Total","Variation annuelle",NA
"26889","1996Q2",1996-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26890","1996Q2",1996-06-01,"Enges","Total","Variation annuelle en %",NA
"26891","1996Q3",1996-09-01,"Enges","Total","Effectif",0
"26892","1996Q3",1996-09-01,"Enges","Total","Variation trimestrielle",0
"26893","1996Q3",1996-09-01,"Enges","Total","Variation annuelle",NA
"26894","1996Q3",1996-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26895","1996Q3",1996-09-01,"Enges","Total","Variation annuelle en %",NA
"26896","1996Q4",1996-12-01,"Enges","Total","Effectif",0
"26897","1996Q4",1996-12-01,"Enges","Total","Variation trimestrielle",0
"26898","1996Q4",1996-12-01,"Enges","Total","Variation annuelle",NA
"26899","1996Q4",1996-12-01,"Enges","Total","Variation trimetrielle en %",NA
"26900","1996Q4",1996-12-01,"Enges","Total","Variation annuelle en %",NA
"26901","1997Q1",1997-03-01,"Enges","Total","Effectif",0
"26902","1997Q1",1997-03-01,"Enges","Total","Variation trimestrielle",0
"26903","1997Q1",1997-03-01,"Enges","Total","Variation annuelle",0
"26904","1997Q1",1997-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26905","1997Q1",1997-03-01,"Enges","Total","Variation annuelle en %",NA
"26906","1997Q2",1997-06-01,"Enges","Total","Effectif",0
"26907","1997Q2",1997-06-01,"Enges","Total","Variation trimestrielle",0
"26908","1997Q2",1997-06-01,"Enges","Total","Variation annuelle",0
"26909","1997Q2",1997-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26910","1997Q2",1997-06-01,"Enges","Total","Variation annuelle en %",NA
"26911","1997Q3",1997-09-01,"Enges","Total","Effectif",0
"26912","1997Q3",1997-09-01,"Enges","Total","Variation trimestrielle",0
"26913","1997Q3",1997-09-01,"Enges","Total","Variation annuelle",0
"26914","1997Q3",1997-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26915","1997Q3",1997-09-01,"Enges","Total","Variation annuelle en %",NA
"26916","1997Q4",1997-12-01,"Enges","Total","Effectif",0
"26917","1997Q4",1997-12-01,"Enges","Total","Variation trimestrielle",0
"26918","1997Q4",1997-12-01,"Enges","Total","Variation annuelle",0
"26919","1997Q4",1997-12-01,"Enges","Total","Variation trimetrielle en %",NA
"26920","1997Q4",1997-12-01,"Enges","Total","Variation annuelle en %",NA
"26921","1998Q1",1998-03-01,"Enges","Total","Effectif",0
"26922","1998Q1",1998-03-01,"Enges","Total","Variation trimestrielle",0
"26923","1998Q1",1998-03-01,"Enges","Total","Variation annuelle",0
"26924","1998Q1",1998-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26925","1998Q1",1998-03-01,"Enges","Total","Variation annuelle en %",NA
"26926","1998Q2",1998-06-01,"Enges","Total","Effectif",0
"26927","1998Q2",1998-06-01,"Enges","Total","Variation trimestrielle",0
"26928","1998Q2",1998-06-01,"Enges","Total","Variation annuelle",0
"26929","1998Q2",1998-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26930","1998Q2",1998-06-01,"Enges","Total","Variation annuelle en %",NA
"26931","1998Q3",1998-09-01,"Enges","Total","Effectif",0
"26932","1998Q3",1998-09-01,"Enges","Total","Variation trimestrielle",0
"26933","1998Q3",1998-09-01,"Enges","Total","Variation annuelle",0
"26934","1998Q3",1998-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26935","1998Q3",1998-09-01,"Enges","Total","Variation annuelle en %",NA
"26936","1998Q4",1998-12-01,"Enges","Total","Effectif",0
"26937","1998Q4",1998-12-01,"Enges","Total","Variation trimestrielle",0
"26938","1998Q4",1998-12-01,"Enges","Total","Variation annuelle",0
"26939","1998Q4",1998-12-01,"Enges","Total","Variation trimetrielle en %",NA
"26940","1998Q4",1998-12-01,"Enges","Total","Variation annuelle en %",NA
"26941","1999Q1",1999-03-01,"Enges","Total","Effectif",0
"26942","1999Q1",1999-03-01,"Enges","Total","Variation trimestrielle",0
"26943","1999Q1",1999-03-01,"Enges","Total","Variation annuelle",0
"26944","1999Q1",1999-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26945","1999Q1",1999-03-01,"Enges","Total","Variation annuelle en %",NA
"26946","1999Q2",1999-06-01,"Enges","Total","Effectif",0
"26947","1999Q2",1999-06-01,"Enges","Total","Variation trimestrielle",0
"26948","1999Q2",1999-06-01,"Enges","Total","Variation annuelle",0
"26949","1999Q2",1999-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26950","1999Q2",1999-06-01,"Enges","Total","Variation annuelle en %",NA
"26951","1999Q3",1999-09-01,"Enges","Total","Effectif",0
"26952","1999Q3",1999-09-01,"Enges","Total","Variation trimestrielle",0
"26953","1999Q3",1999-09-01,"Enges","Total","Variation annuelle",0
"26954","1999Q3",1999-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26955","1999Q3",1999-09-01,"Enges","Total","Variation annuelle en %",NA
"26956","1999Q4",1999-12-01,"Enges","Total","Effectif",0
"26957","1999Q4",1999-12-01,"Enges","Total","Variation trimestrielle",0
"26958","1999Q4",1999-12-01,"Enges","Total","Variation annuelle",0
"26959","1999Q4",1999-12-01,"Enges","Total","Variation trimetrielle en %",NA
"26960","1999Q4",1999-12-01,"Enges","Total","Variation annuelle en %",NA
"26961","2000Q1",2000-03-01,"Enges","Total","Effectif",0
"26962","2000Q1",2000-03-01,"Enges","Total","Variation trimestrielle",0
"26963","2000Q1",2000-03-01,"Enges","Total","Variation annuelle",0
"26964","2000Q1",2000-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26965","2000Q1",2000-03-01,"Enges","Total","Variation annuelle en %",NA
"26966","2000Q2",2000-06-01,"Enges","Total","Effectif",0
"26967","2000Q2",2000-06-01,"Enges","Total","Variation trimestrielle",0
"26968","2000Q2",2000-06-01,"Enges","Total","Variation annuelle",0
"26969","2000Q2",2000-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26970","2000Q2",2000-06-01,"Enges","Total","Variation annuelle en %",NA
"26971","2000Q3",2000-09-01,"Enges","Total","Effectif",0
"26972","2000Q3",2000-09-01,"Enges","Total","Variation trimestrielle",0
"26973","2000Q3",2000-09-01,"Enges","Total","Variation annuelle",0
"26974","2000Q3",2000-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26975","2000Q3",2000-09-01,"Enges","Total","Variation annuelle en %",NA
"26976","2000Q4",2000-12-01,"Enges","Total","Effectif",0
"26977","2000Q4",2000-12-01,"Enges","Total","Variation trimestrielle",0
"26978","2000Q4",2000-12-01,"Enges","Total","Variation annuelle",0
"26979","2000Q4",2000-12-01,"Enges","Total","Variation trimetrielle en %",NA
"26980","2000Q4",2000-12-01,"Enges","Total","Variation annuelle en %",NA
"26981","2001Q1",2001-03-01,"Enges","Total","Effectif",0
"26982","2001Q1",2001-03-01,"Enges","Total","Variation trimestrielle",0
"26983","2001Q1",2001-03-01,"Enges","Total","Variation annuelle",0
"26984","2001Q1",2001-03-01,"Enges","Total","Variation trimetrielle en %",NA
"26985","2001Q1",2001-03-01,"Enges","Total","Variation annuelle en %",NA
"26986","2001Q2",2001-06-01,"Enges","Total","Effectif",0
"26987","2001Q2",2001-06-01,"Enges","Total","Variation trimestrielle",0
"26988","2001Q2",2001-06-01,"Enges","Total","Variation annuelle",0
"26989","2001Q2",2001-06-01,"Enges","Total","Variation trimetrielle en %",NA
"26990","2001Q2",2001-06-01,"Enges","Total","Variation annuelle en %",NA
"26991","2001Q3",2001-09-01,"Enges","Total","Effectif",0
"26992","2001Q3",2001-09-01,"Enges","Total","Variation trimestrielle",0
"26993","2001Q3",2001-09-01,"Enges","Total","Variation annuelle",0
"26994","2001Q3",2001-09-01,"Enges","Total","Variation trimetrielle en %",NA
"26995","2001Q3",2001-09-01,"Enges","Total","Variation annuelle en %",NA
"26996","2001Q4",2001-12-01,"Enges","Total","Effectif",0
"26997","2001Q4",2001-12-01,"Enges","Total","Variation trimestrielle",0
"26998","2001Q4",2001-12-01,"Enges","Total","Variation annuelle",0
"26999","2001Q4",2001-12-01,"Enges","Total","Variation trimetrielle en %",NA
"27000","2001Q4",2001-12-01,"Enges","Total","Variation annuelle en %",NA
"27001","2002Q1",2002-03-01,"Enges","Total","Effectif",0
"27002","2002Q1",2002-03-01,"Enges","Total","Variation trimestrielle",0
"27003","2002Q1",2002-03-01,"Enges","Total","Variation annuelle",0
"27004","2002Q1",2002-03-01,"Enges","Total","Variation trimetrielle en %",NA
"27005","2002Q1",2002-03-01,"Enges","Total","Variation annuelle en %",NA
"27006","2002Q2",2002-06-01,"Enges","Total","Effectif",0
"27007","2002Q2",2002-06-01,"Enges","Total","Variation trimestrielle",0
"27008","2002Q2",2002-06-01,"Enges","Total","Variation annuelle",0
"27009","2002Q2",2002-06-01,"Enges","Total","Variation trimetrielle en %",NA
"27010","2002Q2",2002-06-01,"Enges","Total","Variation annuelle en %",NA
"27011","2002Q3",2002-09-01,"Enges","Total","Effectif",0
"27012","2002Q3",2002-09-01,"Enges","Total","Variation trimestrielle",0
"27013","2002Q3",2002-09-01,"Enges","Total","Variation annuelle",0
"27014","2002Q3",2002-09-01,"Enges","Total","Variation trimetrielle en %",NA
"27015","2002Q3",2002-09-01,"Enges","Total","Variation annuelle en %",NA
